"id","n_census","season","year","season.nb","year.nb","habitat","habitat.code","age.at.capture","nb_af_pride","nb_nm_coal_hr","survival","reproduction","cubs"
"ID600",38,"dry",2003,2,19,"grassland",1,9.83333333333333,12,2,1,0,NA
"ID584",38,"dry",2003,2,19,"open woodland",2,10.0833333333333,12,2,1,0,NA
"ID209",38,"dry",2003,2,19,"open woodland",2,2.25,12,2,1,0,NA
"ID207",38,"dry",2003,2,19,"open woodland",2,2.25,12,2,1,0,NA
"ID833",38,"dry",2003,2,19,"grassland",1,7.75,7,2,1,NA,0
"ID839",38,"dry",2003,2,19,"grassland",1,6.5,7,2,1,0,NA
"ID841",38,"dry",2003,2,19,"grassland",1,6.33333333333333,7,2,1,NA,1
"ID842",38,"dry",2003,2,19,"grassland",1,5.83333333333333,7,2,1,NA,NA
"ID843",38,"dry",2003,2,19,"grassland",1,5.83333333333333,7,2,1,NA,0
"ID826",38,"dry",2003,2,19,"grassland",1,11.9166666666667,7,2,1,NA,0
"ID832",38,"dry",2003,2,19,"grassland",1,7.75,7,2,1,0,NA
"ID278",38,"dry",2003,2,19,"grassland",1,9.83333333333333,5,2,1,0,NA
"ID279",38,"dry",2003,2,19,"grassland",1,9.83333333333333,5,2,1,0,NA
"ID275",38,"dry",2003,2,19,"grassland",1,9.91666666666667,5,2,1,0,NA
"ID287",38,"dry",2003,2,19,"grassland",1,4.33333333333333,5,2,1,0,NA
"ID286",38,"dry",2003,2,19,"grassland",1,4.33333333333333,5,2,1,NA,0
"ID836",38,"dry",2003,2,19,"grassland",1,7.25,2,2,1,NA,NA
"ID835",38,"dry",2003,2,19,"grassland",1,7.25,2,2,1,NA,NA
"ID344",38,"dry",2003,2,19,"open woodland",2,3.91666666666667,4,2,1,0,NA
"ID345",38,"dry",2003,2,19,"open woodland",2,3.75,4,2,1,0,NA
"ID346",38,"dry",2003,2,19,"grassland",1,3.75,4,2,1,0,NA
"ID339",38,"dry",2003,2,19,"open woodland",2,8.16666666666667,4,2,1,0,NA
"ID380",38,"dry",2003,2,19,"open woodland",2,5.91666666666667,3,2,1,0,NA
"ID377",38,"dry",2003,2,19,"open woodland",2,6.25,3,2,1,1,NA
"ID382",38,"dry",2003,2,19,"open woodland",2,3.91666666666667,3,2,1,0,NA
"ID511",38,"dry",2003,2,19,"grassland",1,14.5,3,2,1,0,NA
"ID552",38,"dry",2003,2,19,"open woodland",2,4.08333333333333,3,2,1,NA,NA
"ID550",38,"dry",2003,2,19,"open woodland",2,4.16666666666667,3,2,1,NA,NA
"ID544",38,"dry",2003,2,19,"grassland",1,4.16666666666667,5,2,1,1,NA
"ID549",38,"dry",2003,2,19,"grassland",1,4.16666666666667,5,2,1,1,NA
"ID604",38,"dry",2003,2,19,"grassland",1,7.25,7,2,1,NA,NA
"ID611",38,"dry",2003,2,19,"grassland",1,6.91666666666667,7,2,1,0,NA
"ID614",38,"dry",2003,2,19,"grassland",1,6.41666666666667,7,2,1,NA,NA
"ID636",38,"dry",2003,2,19,"grassland",1,13.25,7,2,1,NA,NA
"ID608",38,"dry",2003,2,19,"grassland",1,7,7,2,1,NA,0
"ID605",38,"dry",2003,2,19,"grassland",1,7.25,7,2,1,1,0
"ID613",38,"dry",2003,2,19,"grassland",1,6.83333333333333,7,2,1,0,NA
"ID541",38,"dry",2003,2,19,"grassland",1,4.16666666666667,5,2,1,1,NA
"ID540",38,"dry",2003,2,19,"grassland",1,4.16666666666667,5,2,1,NA,3
"ID543",38,"dry",2003,2,19,"grassland",1,4.16666666666667,5,2,0,NA,NA
"ID668",38,"dry",2003,2,19,"grassland",1,12,2,2,1,NA,0
"ID674",38,"dry",2003,2,19,NA,NA,2.16666666666667,2,2,1,0,NA
"ID489",38,"dry",2003,2,19,"grassland",1,16.5,3,2,1,0,NA
"ID693",38,"dry",2003,2,19,"grassland",1,11.4166666666667,3,2,1,1,NA
"ID723",38,"dry",2003,2,19,"grassland",1,5.16666666666667,3,2,1,NA,1
"ID768",38,"dry",2003,2,19,"open woodland",2,4.66666666666667,6,2,0,NA,NA
"ID752",38,"dry",2003,2,19,"open woodland",2,12.9166666666667,6,2,1,0,NA
"ID765",38,"dry",2003,2,19,"open woodland",2,7.25,6,2,0,NA,NA
"ID767",38,"dry",2003,2,19,"open woodland",2,7.16666666666667,6,2,0,NA,NA
"ID775",38,"dry",2003,2,19,"open woodland",2,4.25,6,2,1,0,NA
"ID757",38,"dry",2003,2,19,"grassland",1,11.3333333333333,6,2,1,0,NA
"ID856",38,"dry",2003,2,19,"grassland",1,2.83333333333333,6,2,1,0,NA
"ID829",38,"dry",2003,2,19,"grassland",1,8.33333333333333,6,2,1,NA,NA
"ID860",38,"dry",2003,2,19,"grassland",1,2.41666666666667,6,2,1,0,NA
"ID862",38,"dry",2003,2,19,"grassland",1,2.41666666666667,6,2,1,0,NA
"ID847",38,"dry",2003,2,19,"open woodland",2,4.5,6,2,1,0,NA
"ID830",38,"dry",2003,2,19,"grassland",1,8.33333333333333,6,2,1,NA,1
"ID893",38,"dry",2003,2,19,"grassland",1,12.9166666666667,6,2,1,0,NA
"ID925",38,"dry",2003,2,19,"grassland",1,6,6,2,1,NA,NA
"ID926",38,"dry",2003,2,19,"grassland",1,6,6,2,1,0,NA
"ID927",38,"dry",2003,2,19,"grassland",1,3.08333333333333,6,2,1,0,NA
"ID928",38,"dry",2003,2,19,"grassland",1,3.08333333333333,6,2,1,0,NA
"ID922",38,"dry",2003,2,19,"grassland",1,6,6,2,1,0,NA
"ID718",38,"dry",2003,2,19,"grassland",1,7,2,2,1,0,NA
"ID715",38,"dry",2003,2,19,"grassland",1,7.25,2,2,1,0,NA
"ID990",38,"dry",2003,2,19,"grassland",1,10.8333333333333,4,2,1,0,NA
"ID993",38,"dry",2003,2,19,"grassland",1,10.75,4,2,1,0,NA
"ID1000",38,"dry",2003,2,19,"grassland",1,6.08333333333333,4,2,1,0,NA
"ID1004",38,"dry",2003,2,19,"grassland",1,6,4,2,1,0,NA
"ID616",38,"dry",2003,2,19,"grassland",1,3.83333333333333,2,2,1,1,NA
"ID618",38,"dry",2003,2,19,"grassland",1,3.83333333333333,2,2,1,0,NA
"ID998",38,"dry",2003,2,19,"grassland",1,7.75,2,2,1,NA,NA
"ID999",38,"dry",2003,2,19,"grassland",1,7.75,2,2,1,NA,NA
"ID704",38,"dry",2003,2,19,"grassland",1,5.75,2,2,1,0,NA
"ID705",38,"dry",2003,2,19,"grassland",1,5.75,2,2,1,NA,2
"ID1213",38,"dry",2003,2,19,"open woodland",2,4.91666666666667,7,2,1,NA,NA
"ID1210",38,"dry",2003,2,19,"open woodland",2,4.91666666666667,7,2,1,NA,NA
"ID1195",38,"dry",2003,2,19,"open woodland",2,7.91666666666667,7,2,1,NA,NA
"ID1199",38,"dry",2003,2,19,"open woodland",2,7.16666666666667,7,2,1,NA,NA
"ID1211",38,"dry",2003,2,19,"open woodland",2,4.91666666666667,7,2,1,NA,NA
"ID1193",38,"dry",2003,2,19,"open woodland",2,7.91666666666667,7,2,1,1,NA
"ID1125",38,"dry",2003,2,19,"open woodland",2,12.9166666666667,7,2,0,NA,NA
"ID1221",38,"dry",2003,2,19,"open woodland",2,3.91666666666667,3,2,1,NA,NA
"ID1222",38,"dry",2003,2,19,"grassland",1,3.91666666666667,3,2,0,NA,NA
"ID1220",38,"dry",2003,2,19,"open woodland",2,3.91666666666667,3,2,1,0,NA
"ID188",38,"dry",2003,2,19,"grassland",1,6.33333333333333,2,2,1,NA,2
"ID189",38,"dry",2003,2,19,"grassland",1,6.33333333333333,2,2,1,NA,0
"ID1203",38,"dry",2003,2,19,"open woodland",2,7.08333333333333,6,2,1,0,NA
"ID1129",38,"dry",2003,2,19,"open woodland",2,12.5,6,2,1,NA,NA
"ID1198",38,"dry",2003,2,19,"open woodland",2,7.25,6,2,1,0,NA
"ID1334",38,"dry",2003,2,19,"open woodland",2,3.25,6,2,1,0,NA
"ID1130",38,"dry",2003,2,19,"open woodland",2,12.5,6,2,0,NA,NA
"ID1332",38,"dry",2003,2,19,"grassland",1,3.5,6,2,1,0,NA
"ID31",39,"wet",2004,1,20,"open woodland",2,5.33333333333333,6,0,1,NA,NA
"ID37",39,"wet",2004,1,20,"open woodland",2,2.91666666666667,6,0,1,0,NA
"ID38",39,"wet",2004,1,20,"grassland",1,2.25,6,0,1,0,NA
"ID54",39,"wet",2004,1,20,"grassland",1,12.6666666666667,6,0,1,1,0
"ID56",39,"wet",2004,1,20,"open woodland",2,12.3333333333333,6,0,0,NA,NA
"ID36",39,"wet",2004,1,20,"grassland",1,2.91666666666667,6,0,1,0,NA
"ID167",39,"wet",2004,1,20,"grassland",1,6.16666666666667,1,0,1,0,NA
"ID587",39,"wet",2004,1,20,"grassland",1,10.4166666666667,12,0,1,1,0
"ID195",39,"wet",2004,1,20,"grassland",1,4.75,12,0,1,0,NA
"ID192",39,"wet",2004,1,20,"grassland",1,4.75,12,0,1,0,NA
"ID590",39,"wet",2004,1,20,"grassland",1,10.4166666666667,12,0,1,0,NA
"ID600",39,"wet",2004,1,20,"grassland",1,10.25,12,0,1,0,NA
"ID584",39,"wet",2004,1,20,"grassland",1,10.5,12,0,1,1,2
"ID601",39,"wet",2004,1,20,"grassland",1,10.25,12,0,1,0,NA
"ID205",39,"wet",2004,1,20,"grassland",1,2.83333333333333,12,0,1,0,NA
"ID209",39,"wet",2004,1,20,"grassland",1,2.66666666666667,12,0,1,0,NA
"ID211",39,"wet",2004,1,20,"grassland",1,2.66666666666667,12,0,1,0,NA
"ID603",39,"wet",2004,1,20,"grassland",1,10.25,12,0,1,0,NA
"ID207",39,"wet",2004,1,20,"open woodland",2,2.66666666666667,12,0,1,0,NA
"ID839",39,"wet",2004,1,20,"grassland",1,6.91666666666667,6,0,1,0,NA
"ID841",39,"wet",2004,1,20,"grassland",1,6.75,6,0,1,NA,NA
"ID832",39,"wet",2004,1,20,"grassland",1,8.16666666666667,6,0,1,0,NA
"ID843",39,"wet",2004,1,20,"grassland",1,6.25,6,0,1,0,NA
"ID833",39,"wet",2004,1,20,"grassland",1,8.16666666666667,6,0,1,0,NA
"ID842",39,"wet",2004,1,20,"grassland",1,6.25,6,0,1,0,NA
"ID275",39,"wet",2004,1,20,"grassland",1,10.3333333333333,5,0,1,0,NA
"ID278",39,"wet",2004,1,20,"grassland",1,10.25,5,0,1,1,0
"ID286",39,"wet",2004,1,20,"grassland",1,4.75,5,0,1,0,NA
"ID287",39,"wet",2004,1,20,"grassland",1,4.75,5,0,1,0,NA
"ID279",39,"wet",2004,1,20,"grassland",1,10.25,5,0,0,NA,NA
"ID835",39,"wet",2004,1,20,"grassland",1,7.66666666666667,2,0,1,NA,NA
"ID836",39,"wet",2004,1,20,"grassland",1,7.66666666666667,2,0,1,NA,NA
"ID344",39,"wet",2004,1,20,"open woodland",2,4.33333333333333,4,0,1,0,NA
"ID346",39,"wet",2004,1,20,"grassland",1,4.16666666666667,4,0,1,0,NA
"ID339",39,"wet",2004,1,20,"open woodland",2,8.58333333333333,4,0,1,0,NA
"ID345",39,"wet",2004,1,20,"open woodland",2,4.16666666666667,4,0,1,0,NA
"ID380",39,"wet",2004,1,20,"open woodland",2,6.33333333333333,4,0,1,0,NA
"ID377",39,"wet",2004,1,20,"open woodland",2,6.66666666666667,4,0,1,NA,1
"ID382",39,"wet",2004,1,20,"open woodland",2,4.33333333333333,4,0,1,0,NA
"ID384",39,"wet",2004,1,20,"open woodland",2,2.25,4,0,1,0,NA
"ID511",39,"wet",2004,1,20,"grassland",1,14.9166666666667,4,0,0,NA,NA
"ID550",39,"wet",2004,1,20,"grassland",1,4.58333333333333,4,0,1,1,NA
"ID552",39,"wet",2004,1,20,"grassland",1,4.5,4,0,1,1,NA
"ID512",39,"wet",2004,1,20,"open woodland",2,15.3333333333333,4,0,0,NA,NA
"ID549",39,"wet",2004,1,20,"grassland",1,4.58333333333333,4,0,1,NA,1
"ID604",39,"wet",2004,1,20,"grassland",1,7.66666666666667,7,0,1,0,NA
"ID611",39,"wet",2004,1,20,"grassland",1,7.33333333333333,7,0,1,1,0
"ID613",39,"wet",2004,1,20,"grassland",1,7.25,7,0,1,0,NA
"ID636",39,"wet",2004,1,20,"grassland",1,13.6666666666667,7,0,1,NA,NA
"ID614",39,"wet",2004,1,20,"grassland",1,6.83333333333333,7,0,1,NA,NA
"ID605",39,"wet",2004,1,20,"grassland",1,7.66666666666667,7,0,1,0,NA
"ID608",39,"wet",2004,1,20,"grassland",1,7.41666666666667,7,0,1,0,NA
"ID540",39,"wet",2004,1,20,"grassland",1,4.58333333333333,4,0,1,NA,NA
"ID541",39,"wet",2004,1,20,"grassland",1,4.58333333333333,4,0,1,NA,3
"ID544",39,"wet",2004,1,20,"grassland",1,4.58333333333333,4,0,1,NA,2
"ID668",39,"wet",2004,1,20,"open woodland",2,12.4166666666667,2,0,0,NA,NA
"ID674",39,"wet",2004,1,20,"grassland",1,2.58333333333333,2,0,1,0,NA
"ID489",39,"wet",2004,1,20,"grassland",1,16.9166666666667,3,0,1,0,NA
"ID723",39,"wet",2004,1,20,"grassland",1,5.58333333333333,3,0,1,NA,NA
"ID693",39,"wet",2004,1,20,"grassland",1,11.8333333333333,3,0,1,NA,2
"ID752",39,"wet",2004,1,20,"open woodland",2,13.3333333333333,3,0,0,NA,NA
"ID757",39,"wet",2004,1,20,"open woodland",2,11.75,3,0,0,NA,NA
"ID775",39,"wet",2004,1,20,"open woodland",2,4.66666666666667,3,0,1,0,NA
"ID856",39,"wet",2004,1,20,"grassland",1,3.25,5,0,1,0,NA
"ID860",39,"wet",2004,1,20,"grassland",1,2.83333333333333,5,0,1,0,NA
"ID829",39,"wet",2004,1,20,"grassland",1,8.75,5,0,1,NA,NA
"ID830",39,"wet",2004,1,20,"grassland",1,8.75,5,0,1,NA,NA
"ID862",39,"wet",2004,1,20,"grassland",1,2.83333333333333,5,0,1,1,NA
"ID893",39,"wet",2004,1,20,"grassland",1,13.3333333333333,2,0,1,0,NA
"ID928",39,"wet",2004,1,20,"grassland",1,3.5,2,0,1,0,NA
"ID715",39,"wet",2004,1,20,"grassland",1,7.66666666666667,2,0,0,NA,NA
"ID718",39,"wet",2004,1,20,"grassland",1,7.41666666666667,2,0,1,0,NA
"ID990",39,"wet",2004,1,20,"grassland",1,11.25,4,0,1,0,NA
"ID993",39,"wet",2004,1,20,"grassland",1,11.1666666666667,4,0,1,0,NA
"ID1000",39,"wet",2004,1,20,"grassland",1,6.5,4,0,1,0,NA
"ID1004",39,"wet",2004,1,20,"grassland",1,6.41666666666667,4,0,1,0,NA
"ID616",39,"wet",2004,1,20,"grassland",1,4.25,2,0,1,NA,0
"ID618",39,"wet",2004,1,20,"grassland",1,4.25,2,0,1,0,NA
"ID998",39,"wet",2004,1,20,"grassland",1,8.16666666666667,3,0,1,NA,NA
"ID999",39,"wet",2004,1,20,"grassland",1,8.16666666666667,3,0,1,NA,NA
"ID1101",39,"wet",2004,1,20,"grassland",1,3.5,3,0,1,0,NA
"ID704",39,"wet",2004,1,20,"grassland",1,6.16666666666667,2,0,1,1,0
"ID705",39,"wet",2004,1,20,"grassland",1,6.16666666666667,2,0,1,NA,NA
"ID1195",39,"wet",2004,1,20,"open woodland",2,8.33333333333333,6,0,1,NA,NA
"ID1199",39,"wet",2004,1,20,"open woodland",2,7.58333333333333,6,0,1,1,NA
"ID1210",39,"wet",2004,1,20,"open woodland",2,5.33333333333333,6,0,1,1,NA
"ID1213",39,"wet",2004,1,20,"open woodland",2,5.33333333333333,6,0,1,NA,NA
"ID1211",39,"wet",2004,1,20,"grassland",1,5.33333333333333,6,0,0,NA,NA
"ID1193",39,"wet",2004,1,20,"open woodland",2,8.33333333333333,6,0,1,NA,1
"ID1220",39,"wet",2004,1,20,"open woodland",2,4.33333333333333,3,0,1,0,NA
"ID1221",39,"wet",2004,1,20,"grassland",1,4.33333333333333,3,0,1,NA,NA
"ID1217",39,"wet",2004,1,20,"open woodland",2,4.66666666666667,3,0,1,1,NA
"ID189",39,"wet",2004,1,20,"grassland",1,6.75,2,0,1,0,NA
"ID188",39,"wet",2004,1,20,"grassland",1,6.75,2,0,1,NA,NA
"ID1334",39,"wet",2004,1,20,"grassland",1,3.66666666666667,6,0,0,NA,NA
"ID1332",39,"wet",2004,1,20,"open woodland",2,3.91666666666667,6,0,1,0,NA
"ID1130",39,"wet",2004,1,20,"open woodland",2,12.9166666666667,6,0,0,NA,NA
"ID1198",39,"wet",2004,1,20,"open woodland",2,7.66666666666667,6,0,1,0,NA
"ID1203",39,"wet",2004,1,20,"open woodland",2,7.5,6,0,1,0,NA
"ID1129",39,"wet",2004,1,20,"open woodland",2,12.9166666666667,6,0,0,NA,NA
"ID36",40,"dry",2004,2,20,"open woodland",2,3.5,6,1,1,0,NA
"ID56",40,"dry",2004,2,20,"open woodland",2,12.9166666666667,6,1,0,NA,NA
"ID31",40,"dry",2004,2,20,"grassland",1,5.91666666666667,6,1,1,NA,NA
"ID37",40,"dry",2004,2,20,"grassland",1,3.5,6,1,1,0,NA
"ID38",40,"dry",2004,2,20,"open woodland",2,2.83333333333333,6,1,1,0,NA
"ID54",40,"dry",2004,2,20,"open woodland",2,13.25,6,1,1,0,NA
"ID167",40,"dry",2004,2,20,"grassland",1,6.75,1,1,1,0,NA
"ID587",40,"dry",2004,2,20,"grassland",1,11,12,1,1,0,NA
"ID590",40,"dry",2004,2,20,"grassland",1,11,12,1,1,0,NA
"ID600",40,"dry",2004,2,20,"grassland",1,10.8333333333333,12,1,1,0,NA
"ID601",40,"dry",2004,2,20,"grassland",1,10.8333333333333,12,1,1,0,NA
"ID603",40,"dry",2004,2,20,"grassland",1,10.8333333333333,12,1,1,1,0
"ID195",40,"dry",2004,2,20,"grassland",1,5.33333333333333,12,1,1,0,NA
"ID207",40,"dry",2004,2,20,"grassland",1,3.25,12,1,1,0,NA
"ID209",40,"dry",2004,2,20,"grassland",1,3.25,12,1,1,0,NA
"ID211",40,"dry",2004,2,20,"grassland",1,3.25,12,1,1,0,NA
"ID205",40,"dry",2004,2,20,"grassland",1,3.41666666666667,12,1,1,0,NA
"ID584",40,"dry",2004,2,20,"grassland",1,11.0833333333333,12,1,1,NA,NA
"ID192",40,"dry",2004,2,20,"grassland",1,5.33333333333333,12,1,1,0,NA
"ID839",40,"dry",2004,2,20,"grassland",1,7.5,5,1,1,1,0
"ID833",40,"dry",2004,2,20,"grassland",1,8.75,5,1,1,0,NA
"ID841",40,"dry",2004,2,20,"grassland",1,7.33333333333333,5,1,1,NA,NA
"ID842",40,"dry",2004,2,20,"grassland",1,6.83333333333333,5,1,1,0,NA
"ID843",40,"dry",2004,2,20,"grassland",1,6.83333333333333,5,1,1,0,NA
"ID278",40,"dry",2004,2,20,"grassland",1,10.8333333333333,4,1,1,0,NA
"ID286",40,"dry",2004,2,20,"grassland",1,5.33333333333333,4,1,1,0,NA
"ID287",40,"dry",2004,2,20,"grassland",1,5.33333333333333,4,1,1,0,NA
"ID275",40,"dry",2004,2,20,"grassland",1,10.9166666666667,4,1,1,0,NA
"ID835",40,"dry",2004,2,20,"grassland",1,8.25,2,1,1,NA,NA
"ID836",40,"dry",2004,2,20,"grassland",1,8.25,2,1,1,NA,NA
"ID344",40,"dry",2004,2,20,"open woodland",2,4.91666666666667,4,1,1,0,NA
"ID345",40,"dry",2004,2,20,"open woodland",2,4.75,4,1,1,0,NA
"ID339",40,"dry",2004,2,20,"open woodland",2,9.16666666666667,4,1,1,0,NA
"ID346",40,"dry",2004,2,20,"open woodland",2,4.75,4,1,1,0,NA
"ID377",40,"dry",2004,2,20,"open woodland",2,7.25,4,1,1,NA,NA
"ID380",40,"dry",2004,2,20,"open woodland",2,6.91666666666667,4,1,1,0,NA
"ID382",40,"dry",2004,2,20,"open woodland",2,4.91666666666667,4,1,1,0,NA
"ID384",40,"dry",2004,2,20,"open woodland",2,2.83333333333333,4,1,1,0,NA
"ID550",40,"dry",2004,2,20,"grassland",1,5.16666666666667,2,1,1,NA,2
"ID552",40,"dry",2004,2,20,"open woodland",2,5.08333333333333,2,1,1,NA,2
"ID611",40,"dry",2004,2,20,"grassland",1,7.91666666666667,10,1,1,1,0
"ID627",40,"dry",2004,2,20,"grassland",1,2.33333333333333,10,1,1,0,NA
"ID605",40,"dry",2004,2,20,"grassland",1,8.25,10,1,1,1,0
"ID628",40,"dry",2004,2,20,"grassland",1,2.33333333333333,10,1,1,0,NA
"ID636",40,"dry",2004,2,20,"grassland",1,14.25,10,1,1,0,NA
"ID608",40,"dry",2004,2,20,"grassland",1,8,10,1,1,0,NA
"ID623",40,"dry",2004,2,20,"grassland",1,2.75,10,1,1,0,NA
"ID604",40,"dry",2004,2,20,"grassland",1,8.25,10,1,1,1,NA
"ID613",40,"dry",2004,2,20,"grassland",1,7.83333333333333,10,1,1,0,NA
"ID614",40,"dry",2004,2,20,"grassland",1,7.41666666666667,10,1,1,NA,NA
"ID540",40,"dry",2004,2,20,"grassland",1,5.16666666666667,4,1,1,NA,NA
"ID541",40,"dry",2004,2,20,"grassland",1,5.16666666666667,4,1,1,NA,NA
"ID544",40,"dry",2004,2,20,"grassland",1,5.16666666666667,4,1,1,NA,NA
"ID549",40,"dry",2004,2,20,"grassland",1,5.16666666666667,4,1,1,NA,NA
"ID674",40,"dry",2004,2,20,"grassland",1,3.16666666666667,1,1,1,0,NA
"ID723",40,"dry",2004,2,20,"grassland",1,6.16666666666667,3,1,1,NA,NA
"ID489",40,"dry",2004,2,20,"grassland",1,17.5,3,1,1,0,NA
"ID693",40,"dry",2004,2,20,"grassland",1,12.4166666666667,3,1,1,NA,NA
"ID775",40,"dry",2004,2,20,"open woodland",2,5.25,1,1,1,0,NA
"ID830",40,"dry",2004,2,20,"grassland",1,9.33333333333333,3,1,1,NA,NA
"ID829",40,"dry",2004,2,20,"grassland",1,9.33333333333333,3,1,1,NA,NA
"ID862",40,"dry",2004,2,20,"grassland",1,3.41666666666667,3,1,1,NA,2
"ID893",40,"dry",2004,2,20,"grassland",1,13.9166666666667,7,1,1,0,NA
"ID927",40,"dry",2004,2,20,"grassland",1,4.08333333333333,7,1,1,0,NA
"ID925",40,"dry",2004,2,20,"grassland",1,7,7,1,1,0,NA
"ID922",40,"dry",2004,2,20,"grassland",1,7,7,1,1,0,NA
"ID926",40,"dry",2004,2,20,"grassland",1,7,7,1,1,0,NA
"ID928",40,"dry",2004,2,20,"grassland",1,4.08333333333333,7,1,1,0,NA
"ID718",40,"dry",2004,2,20,"grassland",1,8,1,1,1,0,NA
"ID990",40,"dry",2004,2,20,"grassland",1,11.8333333333333,6,1,0,NA,NA
"ID1000",40,"dry",2004,2,20,"grassland",1,7.08333333333333,6,1,1,1,NA
"ID1004",40,"dry",2004,2,20,"grassland",1,7,6,1,1,1,NA
"ID993",40,"dry",2004,2,20,"grassland",1,11.75,6,1,1,0,NA
"ID1010",40,"dry",2004,2,20,"grassland",1,2.41666666666667,6,1,1,0,NA
"ID1009",40,"dry",2004,2,20,"grassland",1,2.41666666666667,6,1,1,0,NA
"ID616",40,"dry",2004,2,20,"grassland",1,4.83333333333333,2,1,1,0,NA
"ID618",40,"dry",2004,2,20,"grassland",1,4.83333333333333,2,1,1,0,NA
"ID931",40,"dry",2004,2,20,"grassland",1,2.33333333333333,7,1,1,0,NA
"ID998",40,"dry",2004,2,20,"grassland",1,8.75,3,1,1,NA,NA
"ID999",40,"dry",2004,2,20,"grassland",1,8.75,3,1,1,NA,NA
"ID1101",40,"dry",2004,2,20,"grassland",1,4.08333333333333,3,1,1,0,NA
"ID704",40,"dry",2004,2,20,"grassland",1,6.75,2,1,1,0,NA
"ID705",40,"dry",2004,2,20,"grassland",1,6.75,2,1,1,NA,NA
"ID1195",40,"dry",2004,2,20,"open woodland",2,8.91666666666667,9,1,1,NA,NA
"ID1199",40,"dry",2004,2,20,"open woodland",2,8.16666666666667,9,1,1,NA,5
"ID1233",40,"dry",2004,2,20,"open woodland",2,2.16666666666667,9,1,1,0,NA
"ID1226",40,"dry",2004,2,20,"grassland",1,2.41666666666667,9,1,1,0,NA
"ID1231",40,"dry",2004,2,20,"open woodland",2,2.41666666666667,9,1,1,0,NA
"ID1227",40,"dry",2004,2,20,"open woodland",2,2.41666666666667,9,1,1,0,NA
"ID1193",40,"dry",2004,2,20,"open woodland",2,8.91666666666667,9,1,1,NA,NA
"ID1225",40,"dry",2004,2,20,"open woodland",2,2.41666666666667,9,1,1,0,NA
"ID1213",40,"dry",2004,2,20,"open woodland",2,5.91666666666667,9,1,1,NA,NA
"ID1217",40,"dry",2004,2,20,"open woodland",2,5.25,3,1,1,NA,4
"ID1221",40,"dry",2004,2,20,"open woodland",2,4.91666666666667,3,1,1,NA,NA
"ID1220",40,"dry",2004,2,20,"open woodland",2,4.91666666666667,3,1,1,0,NA
"ID189",40,"dry",2004,2,20,"grassland",1,7.33333333333333,2,1,1,0,NA
"ID188",40,"dry",2004,2,20,"grassland",1,7.33333333333333,2,1,1,NA,NA
"ID1203",40,"dry",2004,2,20,"open woodland",2,8.08333333333333,3,1,0,NA,NA
"ID1198",40,"dry",2004,2,20,"open woodland",2,8.25,3,1,1,0,NA
"ID1332",40,"dry",2004,2,20,"open woodland",2,4.5,3,1,1,0,NA
"ID31",41,"wet",2005,1,21,"grassland",1,6.33333333333333,5,2,1,1,NA
"ID36",41,"wet",2005,1,21,"grassland",1,3.91666666666667,5,2,1,0,NA
"ID37",41,"wet",2005,1,21,"grassland",1,3.91666666666667,5,2,1,0,NA
"ID38",41,"wet",2005,1,21,"grassland",1,3.25,5,2,1,1,1
"ID54",41,"wet",2005,1,21,"grassland",1,13.6666666666667,5,2,1,0,NA
"ID167",41,"wet",2005,1,21,"open woodland",2,7.16666666666667,1,2,0,NA,NA
"ID192",41,"wet",2005,1,21,"grassland",1,5.75,11,2,1,0,NA
"ID195",41,"wet",2005,1,21,"grassland",1,5.75,11,2,1,0,NA
"ID207",41,"wet",2005,1,21,"grassland",1,3.66666666666667,11,2,1,1,NA
"ID209",41,"wet",2005,1,21,"grassland",1,3.66666666666667,11,2,1,0,NA
"ID211",41,"wet",2005,1,21,"grassland",1,3.66666666666667,11,2,1,0,NA
"ID587",41,"wet",2005,1,21,"grassland",1,11.4166666666667,11,2,1,0,NA
"ID590",41,"wet",2005,1,21,"grassland",1,11.4166666666667,11,2,1,0,NA
"ID600",41,"wet",2005,1,21,"grassland",1,11.25,11,2,1,0,NA
"ID205",41,"wet",2005,1,21,"grassland",1,3.83333333333333,11,2,1,1,0
"ID584",41,"wet",2005,1,21,"grassland",1,11.5,11,2,1,NA,NA
"ID601",41,"wet",2005,1,21,"grassland",1,11.25,11,2,1,1,NA
"ID839",41,"wet",2005,1,21,"grassland",1,7.91666666666667,5,2,1,0,NA
"ID833",41,"wet",2005,1,21,"grassland",1,9.16666666666667,5,2,1,0,NA
"ID841",41,"wet",2005,1,21,"grassland",1,7.75,5,2,1,1,NA
"ID842",41,"wet",2005,1,21,"grassland",1,7.25,5,2,1,0,NA
"ID843",41,"wet",2005,1,21,"grassland",1,7.25,5,2,1,0,NA
"ID862",41,"wet",2005,1,21,"grassland",1,3.83333333333333,4,2,1,NA,NA
"ID278",41,"wet",2005,1,21,"grassland",1,11.25,4,2,1,0,NA
"ID286",41,"wet",2005,1,21,"grassland",1,5.75,4,2,0,NA,NA
"ID275",41,"wet",2005,1,21,"grassland",1,11.3333333333333,4,2,1,0,NA
"ID287",41,"wet",2005,1,21,"grassland",1,5.75,4,2,1,0,NA
"ID835",41,"wet",2005,1,21,"grassland",1,8.66666666666667,2,2,1,1,1
"ID836",41,"wet",2005,1,21,"grassland",1,8.66666666666667,2,2,1,1,NA
